CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,BalancePerProduct,AgeBand,TenureBand,ActivityLevel,SalaryPerProduct,BalanceToSalaryRatio,HighValueCustomer,CustomerRiskScore,HasZeroBalance,IsSingleProduct,LogBalance,LogSalary
CUST0643,male,35,8,68850.76,2,1,1,38626.59,0,22950.25333333333,30-39,Long (6+ years),High,12875.529999999999,1.782424427721222,0,0.0,0,0,11.139711066647797,10.56172206696814
CUST0644,male,53,6,105568.59,1,1,1,122984.86,0,52784.295,50-59,Long (6+ years),High,61492.43,0.8583798983070086,1,0.2,0,1,11.567125635297124,11.719824668396628
CUST0645,female,53,4,0.0,3,1,0,55354.09,1,0.0,50-59,Medium (3-5 years),Medium,13838.5225,0.0,0,0.3,1,0,0.0,10.921523894161634
CUST0646,female,21,5,127108.61,3,0,1,114741.15,0,31777.1525,18-29,Medium (3-5 years),Medium,28685.2875,1.1077760875144835,1,0.2,0,0,11.75280506407537,11.650442715996693
CUST0647,female,62,7,0.0,2,1,0,32274.46,0,0.0,60+,Long (6+ years),Medium,10758.153333333334,0.0,0,0.3,1,0,0.0,10.382062468130705
CUST0648,female,64,2,0.0,4,0,1,57472.71,0,0.0,60+,New (0-2 years),Medium,11494.542,0.0,0,0.3,1,0,0.0,10.959082904838395
CUST0649,female,60,1,0.0,1,1,0,39268.27,1,0.0,60+,New (0-2 years),Medium,19634.135,0.0,0,0.8,1,1,0.0,10.578197558145389
CUST0650,male,49,8,178986.47,3,0,0,91904.56,0,44746.6175,40-49,Long (6+ years),Low,22976.14,1.9475042641598617,1,0.3,0,0,12.095071082372778,11.428516807057765
CUST0651,male,48,6,0.0,4,0,0,70686.97,1,0.0,40-49,Long (6+ years),Low,14137.394,0.0,0,0.3,1,0,0.0,11.166030681819572
CUST0652,female,61,7,0.0,3,1,1,72614.26,1,0.0,60+,Long (6+ years),High,18153.565,0.0,0,0.0,1,0,0.0,11.192930371562934
CUST0653,female,33,3,0.0,1,0,1,81939.97,1,0.0,30-39,Medium (3-5 years),Medium,40969.985,0.0,0,0.4,1,1,0.0,11.313754388960987
CUST0654,male,19,4,0.0,4,0,0,102211.51,1,0.0,18-29,Medium (3-5 years),Low,20442.302,0.0,0,0.5,1,0,0.0,11.53480935630562
CUST0655,male,44,4,0.0,3,1,0,84994.67,0,0.0,40-49,Medium (3-5 years),Medium,21248.6675,0.0,0,0.3,1,0,0.0,11.350355592998437
CUST0656,female,62,9,57623.74,3,0,0,130494.71,1,14405.935,60+,Long (6+ years),Low,32623.6775,0.4415757422217174,1,0.3,0,0,10.961707268358186,11.779095631641319
CUST0657,female,69,8,192732.51,3,1,0,96123.28,1,48183.1275,60+,Long (6+ years),Medium,24030.82,2.0050346280877216,1,0.3,0,0,12.169063736533694,11.473397216532819
CUST0658,male,37,8,0.0,3,1,0,90764.84,1,0.0,30-39,Long (6+ years),Medium,22691.21,0.0,0,0.3,1,0,0.0,11.416038282350357
CUST0659,male,43,10,164193.43,2,0,0,109610.35,1,54731.14333333333,40-49,Long (6+ years),Low,36536.78333333333,1.4979601108826777,1,0.3,0,0,12.008806553378815,11.604696206528413
CUST0660,male,55,1,0.0,3,1,1,95806.93,0,0.0,50-59,New (0-2 years),High,23951.7325,0.0,0,0.3,1,0,0.0,11.47010073715111
CUST0661,male,24,7,0.0,4,1,1,92340.4,1,0.0,18-29,Long (6+ years),High,18468.079999999998,0.0,0,0.2,1,0,0.0,11.433247857306238
CUST0662,female,70,5,5165.89,4,0,0,119648.55,0,1033.178,60+,Medium (3-5 years),Low,23929.71,0.0431751728276454,1,0.3,0,0,8.550026239111471,11.692322332359952
CUST0663,male,69,6,125995.79,1,0,1,59941.07,1,62997.895,60+,Long (6+ years),Medium,29970.535,2.1019592750133587,1,0.2,0,1,11.744011709418615,11.001133874808886
CUST0664,male,58,7,158212.95,4,0,0,64931.25,0,31642.590000000004,50-59,Long (6+ years),Low,12986.25,2.4365850559621762,1,0.3,0,0,11.971703509947702,11.081099697605053
CUST0665,male,46,3,16267.84,2,0,1,84909.38,1,5422.613333333334,40-49,Medium (3-5 years),Medium,28303.126666666667,0.19158835468643526,0,0.0,0,0,9.697006900805945,11.349351626310211
CUST0666,female,63,4,0.0,2,1,0,73927.34,1,0.0,60+,Medium (3-5 years),Medium,24642.446666666667,0.0,0,0.3,1,0,0.0,11.210851524626666
CUST0667,male,64,5,88964.65,2,1,1,125784.03,0,29654.88333333333,60+,Medium (3-5 years),High,41928.01,0.7072753411117364,1,0.0,0,0,11.396005619158275,11.742329617757429
CUST0668,female,39,1,0.0,2,1,0,98234.88,1,0.0,30-39,New (0-2 years),Medium,32744.960000000003,0.0,0,0.6,1,0,0.0,11.495126804390793
CUST0669,female,55,4,60174.94,1,1,1,24951.22,0,30087.47,50-59,Medium (3-5 years),High,12475.61,2.411606662653664,0,0.2,0,1,11.005027883634375,10.124718075177274
CUST0670,female,43,4,110920.86,2,0,0,95007.61,1,36973.62,40-49,Medium (3-5 years),Low,31669.203333333335,1.1674821892457958,1,0.3,0,0,11.616581268431528,11.461722798054831
CUST0671,female,36,4,0.0,3,0,1,138042.41,0,0.0,30-39,Medium (3-5 years),Medium,34510.6025,0.0,1,0.0,1,0,0.0,11.835323479891468
CUST0672,female,46,3,0.0,3,1,0,30480.0,0,0.0,40-49,Medium (3-5 years),Medium,7620.0,0.0,0,0.3,1,0,0.0,10.32485881766135
CUST0673,female,43,7,100995.68,2,1,0,122883.27,0,33665.22666666666,40-49,Long (6+ years),Medium,40961.090000000004,0.8218763882472507,1,0.3,0,0,11.522842923995995,11.718998297126713
CUST0674,male,53,2,0.0,3,0,0,62002.96,0,0.0,50-59,New (0-2 years),Low,15500.74,0.0,0,0.6,1,0,0.0,11.034953532955306
CUST0675,male,43,6,144691.15,4,1,0,87116.83,1,28938.23,40-49,Long (6+ years),Medium,17423.366,1.6608672415279397,1,0.3,0,0,11.88236366097521,11.375016849123993
CUST0676,male,54,9,179117.99,1,1,1,100331.1,1,89558.995,50-59,Long (6+ years),High,50165.55,1.7852510811594693,1,0.2,0,1,12.095805612578758,11.516240962628547
CUST0677,male,38,7,0.0,2,0,0,99349.07,1,0.0,30-39,Long (6+ years),Low,33116.35666666667,0.0,0,0.3,1,0,0.0,11.506404952559484
CUST0678,female,43,6,0.0,3,1,1,117776.73,0,0.0,40-49,Long (6+ years),High,29444.1825,0.0,1,0.0,1,0,0.0,11.676554483091572
CUST0679,male,61,10,0.0,2,1,0,85461.11,1,0.0,60+,Long (6+ years),Medium,28487.036666666667,0.0,0,0.3,1,0,0.0,11.355828398806635
CUST0680,male,19,6,0.0,1,0,0,52161.97,1,0.0,18-29,Long (6+ years),Low,26080.985,0.0,0,0.7,1,1,0.0,10.862128135163553
CUST0681,male,56,3,0.0,2,0,1,27746.32,0,0.0,50-59,Medium (3-5 years),Medium,9248.773333333333,0.0,0,0.0,1,0,0.0,10.230894537934185
CUST0682,male,59,5,105156.87,3,0,1,30413.74,0,26289.2175,50-59,Medium (3-5 years),Medium,7603.435,3.4574311665988264,0,0.0,0,0,11.563218023788933,10.322682638304656
CUST0683,male,64,3,37707.35,1,0,0,26649.53,1,18853.675,60+,Medium (3-5 years),Low,13324.765,1.4148818053524639,0,0.5,0,1,10.53763683432297,10.190564316825881
CUST0684,female,30,3,176829.38,3,1,1,81676.54,0,44207.345,30-39,Medium (3-5 years),High,20419.135,2.1649694640656416,1,0.2,0,0,12.082946247003338,11.310534334853173
CUST0685,male,20,8,0.0,3,1,0,92523.58,0,0.0,18-29,Long (6+ years),Medium,23130.895,0.0,0,0.5,1,0,0.0,11.435229617930355
CUST0686,female,24,7,0.0,2,1,0,83351.0,1,0.0,18-29,Long (6+ years),Medium,27783.666666666668,0.0,0,0.5,1,0,0.0,11.33082788309202
CUST0687,female,60,8,0.0,2,1,0,36502.77,1,0.0,60+,Long (6+ years),Medium,12167.589999999998,0.0,0,0.3,1,0,0.0,10.505170821908012
CUST0688,female,65,9,0.0,3,1,0,114742.21,1,0.0,60+,Long (6+ years),Medium,28685.5525,0.0,0,0.3,1,0,0.0,11.650451954058763
CUST0689,female,30,2,0.0,1,1,0,63049.04,1,0.0,30-39,New (0-2 years),Medium,31524.52,0.0,0,1.0,1,1,0.0,11.051683975809993
CUST0690,male,26,8,130941.61,1,1,1,148510.2,1,65470.805,18-29,Long (6+ years),High,74255.1,0.8816951852789553,1,0.4,0,1,11.782514414590073,11.9084156552563
CUST0691,male,43,8,110422.97,4,0,1,83753.11,1,22084.594,40-49,Long (6+ years),Medium,16750.622,1.3184185229835288,1,0.0,0,0,11.612082508823308,11.335640523110058
CUST0692,female,37,6,123888.29,2,1,0,34607.38,1,41296.096666666665,30-39,Long (6+ years),Medium,11535.793333333333,3.579719420556524,1,0.3,0,0,11.727143623203057,10.451851128252763
CUST0693,female,29,2,0.0,3,0,0,62239.96,0,0.0,18-29,New (0-2 years),Low,15559.99,0.0,0,0.8,1,0,0.0,11.038768582897847
CUST0694,female,31,6,146318.42,1,0,0,116158.78,1,73159.21,30-39,Long (6+ years),Low,58079.39,1.2596306570139855,1,0.7,0,1,11.893547319142183,11.662721936117435
CUST0695,male,36,2,162283.18,4,1,0,68375.63,0,32456.636,30-39,New (0-2 years),Medium,13675.126,2.373372013215626,1,0.6,0,0,11.997104274937877,11.13278637856262
CUST0696,male,69,1,0.0,2,0,0,79753.8,0,0.0,60+,New (0-2 years),Low,26584.600000000002,0.0,0,0.6,1,0,0.0,11.286712206923635
CUST0697,female,40,6,12776.24,4,0,1,149230.62,1,2555.248,40-49,Long (6+ years),Medium,29846.124,0.08561349129628158,1,0.0,0,0,9.455420742166964,11.913254874592651
CUST0698,male,39,5,0.0,1,0,0,66069.03,1,0.0,30-39,Medium (3-5 years),Low,33034.515,0.0,0,0.5,1,1,0.0,11.0984705190877
CUST0699,female,40,7,0.0,3,1,0,51694.25,1,0.0,40-49,Long (6+ years),Medium,12923.5625,0.0,0,0.3,1,0,0.0,10.853121180066745
CUST0700,male,56,7,63687.09,2,1,0,127574.84,1,21229.03,50-59,Long (6+ years),Medium,42524.94666666666,0.4992096465913922,1,0.3,0,0,11.06175285390647,11.756466290272636
CUST0701,male,24,2,0.0,2,0,0,116815.77,1,0.0,18-29,New (0-2 years),Low,38938.590000000004,0.0,1,0.8,1,0,0.0,11.668361917836942
CUST0702,male,38,10,0.0,1,0,0,61249.71,1,0.0,30-39,Long (6+ years),Low,30624.855,0.0,0,0.5,1,1,0.0,11.022730720176524
CUST0703,female,45,1,139109.47,1,1,1,74016.83,0,69554.735,40-49,New (0-2 years),High,37008.415,1.8794048677190347,1,0.5,0,1,11.843023644669143,11.21206128910944
CUST0704,male,55,6,5765.31,2,1,0,42673.2,1,1921.7700000000002,50-59,Long (6+ years),Medium,14224.4,0.13510059942541397,0,0.3,0,0,8.659787640194006,10.66134980114832
CUST0705,male,41,3,0.0,4,0,1,87779.01,0,0.0,40-49,Medium (3-5 years),Medium,17555.802,0.0,0,0.0,1,0,0.0,11.382589077163384
CUST0706,male,53,9,5490.34,2,0,1,135785.6,0,1830.1133333333335,50-59,Long (6+ years),Medium,45261.86666666667,0.040433592121755756,1,0.0,0,0,8.610927584866584,11.818839814716727
CUST0707,male,36,7,86505.0,2,0,0,94375.99,1,28835.0,30-39,Long (6+ years),Low,31458.663333333334,0.9165899442226331,0,0.3,0,0,11.367969054676237,11.455052572421733
CUST0708,female,51,8,50124.55,1,0,0,96438.91,1,25062.275,50-59,Long (6+ years),Low,48219.455,0.5197490333618104,0,0.5,0,1,10.822286137117251,11.476675399071942
CUST0709,female,49,9,0.0,3,1,1,87350.07,1,0.0,40-49,Long (6+ years),High,21837.5175,0.0,0,0.0,1,0,0.0,11.37769056505787
CUST0710,female,41,4,0.0,3,1,0,132252.39,1,0.0,40-49,Medium (3-5 years),Medium,33063.0975,0.0,1,0.3,1,0,0.0,11.792474982662341
CUST0711,male,43,4,0.0,3,0,1,111911.99,0,0.0,40-49,Medium (3-5 years),Medium,27977.9975,0.0,0,0.0,1,0,0.0,11.625476973353468
CUST0712,female,32,2,0.0,1,1,1,115669.33,1,0.0,30-39,New (0-2 years),High,57834.665,0.0,1,0.7,1,1,0.0,11.658499441229097
CUST0713,female,58,8,0.0,2,1,0,37891.87,1,0.0,50-59,Long (6+ years),Medium,12630.623333333335,0.0,0,0.3,1,0,0.0,10.542518246723404
CUST0714,female,54,10,171963.24,1,1,0,51078.63,1,85981.62,50-59,Long (6+ years),Medium,25539.315,3.366571762559752,1,0.5,0,1,12.055041827203194,10.841141066580695
CUST0715,female,69,7,63207.01,4,0,0,146952.93,0,12641.402,60+,Long (6+ years),Low,29390.586,0.430114458320373,1,0.3,0,0,11.054186312610378,11.89787441527986
CUST0716,female,40,10,0.0,3,0,0,145533.07,1,0.0,40-49,Long (6+ years),Low,36383.2675,0.0,1,0.3,1,0,0.0,11.888165496258562
CUST0717,female,34,2,193076.72,3,1,1,114394.46,0,48269.18,30-39,New (0-2 years),High,28598.615,1.687800547329413,1,0.5,0,0,12.170848081127952,11.647416671825667
CUST0718,male,52,2,42109.62,4,0,0,71776.47,1,8421.924,50-59,New (0-2 years),Low,14355.294,0.5866690481010267,0,0.6,0,0,10.64805524439121,11.18132591749363
CUST0719,male,64,8,0.0,1,1,0,119475.2,1,0.0,60+,Long (6+ years),Medium,59737.6,0.0,1,0.5,1,1,0.0,11.690872467338167
CUST0720,female,36,6,128672.14,3,0,0,137422.25,1,32168.035,30-39,Long (6+ years),Low,34355.5625,0.9363200186285799,1,0.3,0,0,11.765030669394138,11.830820858429115
CUST0721,female,68,8,17398.79,4,0,1,90970.06,0,3479.7580000000003,60+,Long (6+ years),Medium,18194.012,0.19125631821812344,0,0.0,0,0,9.764213416164273,11.418296712941252
CUST0722,female,24,10,0.0,2,1,1,142853.13,0,0.0,18-29,Long (6+ years),High,47617.71,0.0,1,0.2,1,0,0.0,11.869579318686563
CUST0723,male,42,7,100615.28,3,1,0,35593.88,1,25153.82,40-49,Long (6+ years),Medium,8898.47,2.826678443641333,0,0.3,0,0,11.519069352580717,10.479957086272282
CUST0724,male,20,6,0.0,2,1,0,108744.84,1,0.0,18-29,Long (6+ years),Medium,36248.28,0.0,0,0.5,1,0,0.0,11.596768695345707
CUST0725,male,25,3,189204.19,2,0,0,37119.3,0,63068.06333333333,18-29,Medium (3-5 years),Low,12373.1,5.097054441909144,1,0.5,0,0,12.150587366513324,10.52191926876403
CUST0726,male,25,8,0.0,3,0,1,59928.93,0,0.0,18-29,Long (6+ years),Medium,14982.2325,0.0,0,0.2,1,0,0.0,11.000931325422181
CUST0727,female,18,6,0.0,1,0,0,107963.8,1,0.0,18-29,Long (6+ years),Low,53981.9,0.0,0,0.7,1,1,0.0,11.589560527055033
CUST0728,male,53,5,0.0,1,0,1,127732.17,0,0.0,50-59,Medium (3-5 years),Medium,63866.085,0.0,1,0.2,1,1,0.0,11.75769875770428
CUST0729,male,69,3,0.0,4,0,0,67187.77,0,0.0,60+,Medium (3-5 years),Low,13437.554,0.0,0,0.3,1,0,0.0,11.115261399451054
CUST0730,female,41,4,23405.5,2,1,1,26135.57,0,7801.833333333333,40-49,Medium (3-5 years),High,8711.856666666667,0.8955077119912828,0,0.0,0,0,10.060769040550467,10.171090762042175
CUST0731,female,32,2,6708.0,3,0,1,142467.57,0,1677.0,30-39,New (0-2 years),Medium,35616.8925,0.047084069138898496,1,0.5,0,0,8.811205187562887,11.86687669296009
CUST0732,female,41,8,79231.24,4,1,1,90753.45,0,15846.248000000001,40-49,Long (6+ years),High,18150.69,0.8730287054794559,0,0.0,0,0,11.280138565678786,11.415912786737554
CUST0733,male,32,9,35147.68,2,0,0,24324.84,1,11715.893333333333,30-39,Long (6+ years),Low,8108.28,1.4448701463135498,0,0.5,0,0,10.46734234319085,10.099294438832079
CUST0734,female,42,6,0.0,2,1,0,78664.66,0,0.0,40-49,Long (6+ years),Medium,26221.553333333333,0.0,0,0.3,1,0,0.0,11.27296199864759
CUST0735,female,47,4,0.0,2,0,0,126632.93,0,0.0,40-49,Medium (3-5 years),Low,42210.97666666666,0.0,1,0.3,1,0,0.0,11.749055762262762
CUST0736,male,66,1,0.0,2,1,0,105903.81,0,0.0,60+,New (0-2 years),Medium,35301.27,0.0,0,0.6,1,0,0.0,11.570295950765775
CUST0737,female,34,7,0.0,4,1,1,68933.95,0,0.0,30-39,Long (6+ years),High,13786.789999999999,0.0,0,0.2,1,0,0.0,11.140918585284512
CUST0738,female,26,5,172553.15,1,0,1,86687.32,0,86276.575,18-29,Medium (3-5 years),Medium,43343.66,1.9905005657048145,1,0.4,0,1,12.05846637923664,11.370074436277049
CUST0739,female,51,7,0.0,2,0,1,113962.0,1,0.0,50-59,Long (6+ years),Medium,37987.333333333336,0.0,0,0.0,1,0,0.0,11.643629113291672
CUST0740,female,18,8,0.0,2,0,0,116723.72,1,0.0,18-29,Long (6+ years),Low,38907.90666666667,0.0,1,0.5,1,0,0.0,11.667573621035661
CUST0741,female,59,9,150126.42,2,1,1,50242.76,0,50042.14000000001,50-59,Long (6+ years),High,16747.586666666666,2.987961490143254,1,0.0,0,0,11.919239679152444,10.824641639105982
CUST0743,male,59,1,0.0,2,0,1,121146.02,0,0.0,50-59,New (0-2 years),Medium,40382.00666666667,0.0,1,0.3,1,0,0.0,11.704760128335872
CUST0744,female,20,7,97163.18,3,1,1,52318.63,0,24290.795,18-29,Long (6+ years),High,13079.6575,1.8571075521749676,0,0.2,0,0,11.484157404010375,10.865126914240632
CUST0745,female,63,1,0.0,1,0,1,64925.35,1,0.0,60+,New (0-2 years),Medium,32462.675,0.0,0,0.5,1,1,0.0,11.081008829537723
CUST0746,female,29,10,0.0,2,1,1,127578.08,1,0.0,18-29,Long (6+ years),High,42526.026666666665,0.0,1,0.2,1,0,0.0,11.756491686608321
CUST0747,female,18,6,48991.88,4,0,0,44326.16,1,9798.376,18-29,Long (6+ years),Low,8865.232,1.1052339017433104,0,0.5,0,0,10.799430260412358,10.69935286071956
CUST0748,female,52,6,195521.76,1,0,0,89815.37,0,97760.88,50-59,Long (6+ years),Low,44907.685,2.1769056130859,1,0.5,0,1,12.183432071068681,11.405522531663397
CUST0749,male,47,2,0.0,2,1,0,41357.29,0,0.0,40-49,New (0-2 years),Medium,13785.763333333334,0.0,0,0.6,1,0,0.0,10.630028164033607
CUST0750,female,39,3,0.0,1,1,1,138225.84,1,0.0,30-39,Medium (3-5 years),High,69112.92,0.0,1,0.2,1,1,0.0,11.836651382747124
CUST0751,male,69,5,0.0,1,0,0,52104.95,0,0.0,60+,Medium (3-5 years),Low,26052.475,0.0,0,0.5,1,1,0.0,10.861034424675635
CUST0752,female,61,6,3632.53,4,0,1,141523.42,0,726.5060000000001,60+,Long (6+ years),Medium,28304.684,0.025667160480148936,1,0.0,0,0,8.197959906524602,11.8602275606806
CUST0753,female,40,7,0.0,4,0,1,69017.01,1,0.0,40-49,Long (6+ years),Medium,13803.401999999998,0.0,0,0.0,1,0,0.0,11.142122764013793
CUST0754,female,31,7,118852.06,2,1,0,78136.13,0,39617.35333333333,30-39,Long (6+ years),Medium,26045.376666666667,1.5210702005563808,1,0.5,0,0,11.685643219196486,11.266220638986495
CUST0755,male,39,9,129461.34,3,0,1,31368.05,0,32365.335,30-39,Long (6+ years),Medium,7842.0125,4.127040506486489,1,0.0,0,0,11.771145307017255,10.353577017015612
CUST0756,female,62,1,8922.48,1,0,0,143972.24,1,4461.24,60+,New (0-2 years),Low,71986.12,0.061973183349905855,1,0.8,0,1,9.096441284020516,11.87738272795565
CUST0757,male,32,4,36639.89,3,0,0,38355.88,0,9159.9725,30-39,Medium (3-5 years),Low,9588.97,0.9552364530170337,0,0.5,0,0,10.508920108886073,10.554689190965856
CUST0758,female,50,7,124428.03,2,0,1,119836.1,0,41476.01,50-59,Long (6+ years),Medium,39945.36666666667,1.0383097554930818,1,0.0,0,0,11.731490792191593,11.693888599526339
CUST0759,female,46,2,0.0,3,0,0,127372.32,0,0.0,40-49,New (0-2 years),Low,31843.08,0.0,1,0.6,1,0,0.0,11.754877581036672
CUST0760,male,60,7,0.0,2,1,1,140420.08,0,0.0,60+,Long (6+ years),High,46806.69333333333,0.0,1,0.0,1,0,0.0,11.852400901753741
CUST0761,male,43,2,0.0,2,1,0,75379.68,0,0.0,40-49,New (0-2 years),Medium,25126.559999999998,0.0,0,0.6,1,0,0.0,11.230306287740905
CUST0763,female,45,1,0.0,2,1,1,69169.19,0,0.0,40-49,New (0-2 years),High,23056.396666666667,0.0,0,0.3,1,0,0.0,11.144325268446432
CUST0764,female,30,9,137090.15,4,0,1,61093.17,1,27418.03,30-39,Long (6+ years),Medium,12218.634,2.243915417788637,1,0.2,0,0,11.828401312044553,11.020171723258553
CUST0765,male,54,5,0.0,4,1,1,58737.04,1,0.0,50-59,Medium (3-5 years),High,11747.408,0.0,0,0.0,1,0,0.0,10.980842836814226
CUST0766,male,54,9,0.0,4,1,1,59998.28,0,0.0,50-59,Long (6+ years),High,11999.655999999999,0.0,0,0.0,1,0,0.0,11.002087841132237
CUST0767,female,70,2,276057.42500000005,2,0,0,91068.04,0,92019.14166666668,60+,New (0-2 years),Low,30356.013333333332,3.0312982875409697,1,0.6,0,0,12.528367807079833,11.419373179164479
CUST0768,male,41,10,107377.28,2,1,1,139143.59,0,35792.426666666666,40-49,Long (6+ years),High,46381.19666666666,0.7716956871984746,1,0.0,0,0,11.584113205967848,11.843268887290579
CUST0769,female,26,1,23866.36,2,0,1,95806.62,0,7955.453333333334,18-29,New (0-2 years),Medium,31935.539999999997,0.2491071169495704,0,0.5,0,0,10.080267114138005,11.470097501505569
CUST0770,female,61,9,0.0,3,1,0,133441.37,1,0.0,60+,Long (6+ years),Medium,33360.3425,0.0,1,0.3,1,0,0.0,11.801424978226219
CUST0771,female,43,9,138591.8,4,0,1,127820.07,1,27718.359999999997,40-49,Long (6+ years),Medium,25564.014000000003,1.0842641201485794,1,0.0,0,0,11.839295416336645,11.75838667431616
CUST0772,male,50,10,111158.15,1,1,0,60584.94,1,55579.075,50-59,Long (6+ years),Medium,30292.47,1.8347185832224437,1,0.5,0,1,11.618718237191723,11.01181813193686
CUST0773,male,66,7,166754.54,4,1,0,98179.93,1,33350.908,60+,Long (6+ years),Medium,19635.985999999997,1.698441234973024,1,0.3,0,0,12.024284186614292,11.494567279964818
CUST0774,male,53,8,169162.89,1,0,0,72243.92,1,84581.445,50-59,Long (6+ years),Low,36121.96,2.3415195144516736,1,0.5,0,1,12.038623287302158,11.18781729208403
CUST0775,male,25,7,72039.5,4,1,0,117418.03,1,14407.9,18-29,Long (6+ years),Medium,23483.606,0.6135249115922692,1,0.5,0,0,11.184983739854369,11.673504268640434
CUST0776,female,43,7,0.0,1,1,0,33796.33,1,0.0,40-49,Long (6+ years),Medium,16898.165,0.0,0,0.5,1,1,0.0,10.428137084268073
CUST0777,male,43,2,85993.9,1,1,1,88256.41,0,42996.95,40-49,New (0-2 years),High,44128.205,0.9743533149227922,0,0.5,0,1,11.362043271151611,11.388012937276262
CUST0778,female,41,2,0.0,4,1,1,26991.66,1,0.0,40-49,New (0-2 years),High,5398.332,0.0,0,0.3,1,0,0.0,10.203320256176202
CUST0779,male,40,7,78151.34,4,1,1,131405.37,0,15630.268,40-49,Long (6+ years),High,26281.074,0.5947302250263818,1,0.0,0,0,11.266415277819783,11.786049861787616
CUST0780,male,29,8,154179.58,2,1,0,64413.34,0,51393.19333333333,18-29,Long (6+ years),Medium,21471.11333333333,2.393559881231415,1,0.5,0,0,11.94587979184299,11.073091558112434
CUST0781,male,23,4,24756.82,4,0,1,97650.61,0,4951.364,18-29,Medium (3-5 years),Medium,19530.122,0.2535218825373181,0,0.2,0,0,10.116896677688075,11.489161423624106
CUST0782,female,24,3,0.0,1,0,0,120983.8,0,0.0,18-29,Medium (3-5 years),Low,60491.9,0.0,1,0.7,1,1,0.0,11.703420196853335
CUST0783,male,28,3,0.0,1,0,0,102592.04,1,0.0,18-29,Medium (3-5 years),Low,51296.02,0.0,0,0.7,1,1,0.0,11.538525373160514
CUST0784,male,34,10,0.0,1,0,1,131531.54,0,0.0,30-39,Long (6+ years),Medium,65765.77,0.0,1,0.4,1,1,0.0,11.787009552460127
CUST0785,female,52,7,190670.9,2,1,1,88586.44,0,63556.96666666667,50-59,Long (6+ years),High,29528.813333333335,2.1523468789706532,1,0.0,0,0,12.158309428869595,11.391745365821825
CUST0786,female,58,10,0.0,3,1,0,89221.22,1,0.0,50-59,Long (6+ years),Medium,22305.305,0.0,0,0.3,1,0,0.0,11.398885390686079
CUST0787,female,21,10,34084.81,1,1,0,146076.45,1,17042.405,18-29,Long (6+ years),Medium,73038.225,0.2333338239406561,1,0.7,0,1,10.436636447633637,11.891892239488044
CUST0788,female,19,1,144505.34,4,0,0,83337.56,1,28901.068,18-29,New (0-2 years),Low,16667.512,1.7339553263219332,1,0.8,0,0,11.88107866100465,11.330666626209457
CUST0789,female,29,9,82170.03,3,1,0,114641.59,0,20542.5075,18-29,Long (6+ years),Medium,28660.3975,0.7167495954165027,0,0.5,0,0,11.31655808583511,11.64957465471021
CUST0790,female,65,8,155109.48,4,0,1,131280.14,0,31021.896,60+,Long (6+ years),Medium,26256.028000000002,1.181506193501976,1,0.0,0,0,11.95189291619205,11.785096409455702
CUST0791,male,39,5,28232.19,3,1,1,70418.46,0,7058.0475,30-39,Medium (3-5 years),High,17604.615,0.40091460513897714,0,0.0,0,0,10.248253515217709,11.162224924403585
CUST0792,female,43,6,0.0,4,1,1,130787.61,1,0.0,40-49,Long (6+ years),High,26157.522,0.0,1,0.0,1,0,0.0,11.781337634702892
CUST0793,male,23,1,125080.32,4,0,1,107458.28,0,25016.064000000002,18-29,New (0-2 years),Medium,21491.656,1.1639787647935107,1,0.5,0,0,11.736719364762015,11.584867264092862
CUST0794,female,23,5,0.0,4,0,0,121790.03,0,0.0,18-29,Medium (3-5 years),Low,24358.006,0.0,1,0.5,1,0,0.0,11.710061986225787
CUST0795,male,69,10,39796.7,1,1,1,28053.05,1,19898.35,60+,Long (6+ years),High,14026.525,1.4185723629921525,0,0.2,0,1,10.59156440065796,10.241888285555065
CUST0796,male,28,7,8255.75,4,1,0,35336.42,1,1651.15,18-29,Long (6+ years),Medium,7067.284,0.23362628058301937,0,0.5,0,0,9.018786326618622,10.472697738115308
CUST0797,male,57,1,168954.7,3,0,0,25189.93,0,42238.675,50-59,New (0-2 years),Low,6297.4825,6.706965562605271,1,0.6,0,0,12.037391829365577,10.134239288077616
CUST0798,female,67,6,131103.56,4,1,0,135025.03,1,26220.712,60+,Long (6+ years),Medium,27005.006,0.9709502678853847,1,0.3,0,0,11.783750451755585,11.813222853648995
CUST0799,female,40,4,198659.77,2,1,1,87161.59,0,66219.92333333332,40-49,Medium (3-5 years),High,29053.86333333333,2.279186173793138,1,0.0,0,0,12.199353975730828,11.375530504082871
CUST0800,female,42,4,169788.12,1,1,0,46190.31,1,84894.06,40-49,Medium (3-5 years),Medium,23095.155,3.6757589252177523,1,0.5,0,1,12.042312475423666,10.740546964139607
CUST0801,female,33,1,20032.5,1,0,1,42348.63,0,10016.25,30-39,New (0-2 years),Medium,21174.315,0.47302656481296296,0,0.7,0,1,9.905161151288137,10.653714963324207
CUST0802,male,43,6,0.0,3,1,0,92698.36,0,0.0,40-49,Long (6+ years),Medium,23174.59,0.0,0,0.3,1,0,0.0,11.437116847538745
CUST0803,female,29,2,4189.6,2,0,0,98417.7,1,1396.5333333333335,18-29,New (0-2 years),Low,32805.9,0.04256914590418285,0,0.8,0,0,8.340599200755008,11.496986105635314
